date,total_bytes,tcp_udp_icmp_rate,ipaddr_top
2004-09-27,3137928538,94.08%-5.43%-0.36%,9.8%-9.8%-9.4%-9.1%-6.5%
2004-09-28,3573552847,87.48%-11.79%-0.29%,17.2%-11.3%-10.5%-9.7%-7.3%
2004-09-29,3470136977,91.86%-7.62%-0.37%,10.9%-9.8%-9.8%-7.4%-6.2%
2004-09-30,2914468840,87.53%-11.14%-0.38%,13.7%-11.0%-8.2%-7.8%-4.0%
2004-10-01,3140050831,92.30%-7.17%-0.42%,11.7%-11.5%-9.8%-8.3%-6.4%
2004-10-02,2998765496,94.13%-5.43%-0.33%,24.5%-18.6%-12.3%-12.0%-6.4%
2004-10-03,2379245186,90.21%-9.29%-0.42%,26.5%-26.3%-14.3%-7.8%-4.2%
2004-10-04,2925188347,90.91%-8.36%-0.61%,9.1%-7.3%-5.2%-4.9%-4.3%
2004-10-05,3203327168,93.37%-6.01%-0.49%,20.8%-11.9%-4.3%-4.1%-3.3%
2004-10-06,3072142712,93.67%-5.64%-0.54%,11.7%-9.8%-5.6%-4.0%-4.0%
2004-10-07,2934741265,93.84%-5.40%-0.61%,16.8%-11.6%-11.4%-6.9%-5.5%
2004-10-08,3188288018,93.16%-6.23%-0.49%,14.9%-10.2%-8.9%-4.4%-3.6%
2004-10-09,2800637830,94.05%-5.26%-0.60%,26.5%-15.8%-9.4%-5.9%-3.8%
2004-10-10,2116782029,93.77%-5.33%-0.83%,25.4%-16.5%-16.3%-6.7%-5.1%
2004-10-11,2158074620,93.10%-6.24%-0.59%,15.4%-8.1%-8.1%-7.7%-6.8%
2004-10-12,3234967647,94.00%-5.41%-0.45%,28.3%-28.0%-12.1%-4.6%-3.2%
2004-10-13,3036209268,92.27%-6.62%-0.96%,17.3%-4.7%-4.7%-3.9%-3.6%
2004-10-14,3950619689,4.79%-93.72%-1.12%,56.9%-56.1%-18.9%-18.9%-16.8%
2004-10-15,3108142651,92.78%-6.67%-0.41%,24.7%-17.1%-16.8%-7.0%-4.1%
2004-10-16,2552862928,92.73%-6.55%-0.63%,23.5%-14.2%-14.1%-9.1%-8.7%
2004-10-17,2242793154,93.30%-6.07%-0.56%,29.1%-18.7%-18.3%-8.1%-6.9%
2004-10-18,2963271821,91.78%-7.67%-0.44%,18.3%-17.8%-6.3%-6.3%-4.1%
2004-10-19,3097954753,91.88%-6.97%-1.02%,20.2%-14.8%-11.6%-4.4%-3.5%
2004-10-20,2994746175,92.58%-7.00%-0.33%,24.9%-24.9%-16.0%-4.9%-3.9%
2004-10-21,3179671987,93.68%-5.87%-0.34%,13.4%-13.0%-7.7%-5.1%-3.8%
2004-10-22,2983650931,93.43%-6.07%-0.40%,17.8%-7.7%-5.6%-4.4%-3.3%
2004-10-23,2957336735,94.09%-5.27%-0.55%,24.4%-24.4%-21.3%-6.4%-3.5%
2004-10-24,1842067388,92.71%-6.66%-0.58%,25.2%-15.9%-15.9%-8.0%-6.1%
2004-10-25,2619654801,91.66%-7.84%-0.38%,23.7%-4.1%-3.9%-3.3%-3.1%
2004-10-26,3159988711,91.38%-8.15%-0.37%,17.8%-8.2%-8.2%-6.6%-6.6%
2004-10-27,2607555406,88.35%-11.05%-0.45%,12.5%-6.3%-5.2%-5.1%-4.4%
2004-10-28,3028671660,92.16%-7.36%-0.34%,12.6%-6.7%-5.3%-4.8%-3.9%
2004-10-29,2453577379,85.35%-14.13%-0.39%,13.4%-6.6%-5.7%-4.5%-4.2%
2004-10-30,2288525941,93.59%-5.75%-0.56%,23.6%-11.6%-7.1%-4.2%-3.9%
2004-10-31,2390035888,94.02%-5.53%-0.38%,18.3%-12.8%-10.3%-10.3%-8.3%
2004-11-01,2709009061,91.83%-7.59%-0.46%,16.3%-9.7%-5.0%-5.0%-4.9%
2004-11-02,2475256887,87.54%-11.37%-0.41%,15.7%-3.5%-3.3%-3.2%-3.2%
2004-11-03,2178380396,90.64%-8.77%-0.50%,14.5%-8.2%-8.2%-4.3%-3.8%
2004-11-04,2909097598,92.35%-7.08%-0.44%,9.0%-5.3%-3.9%-3.8%-3.7%
2004-11-05,2404656091,93.02%-6.43%-0.44%,10.1%-8.2%-3.9%-3.3%-2.6%
2004-11-06,2078476285,92.11%-7.27%-0.53%,25.3%-13.4%-5.6%-3.9%-3.8%
2004-11-07,1501404878,91.50%-7.63%-0.77%,29.6%-7.8%-4.0%-3.4%-3.0%
2004-11-08,2639536128,94.33%-5.06%-0.50%,7.2%-6.7%-5.1%-5.0%-4.2%
2004-11-09,2621902935,90.41%-9.07%-0.40%,25.8%-7.2%-5.5%-4.7%-3.6%
2004-11-10,2586543771,89.86%-8.73%-0.42%,12.8%-5.9%-5.6%-5.4%-4.0%
2004-11-11,2503011652,91.29%-7.45%-0.50%,13.7%-12.8%-5.7%-5.7%-5.0%
2004-11-12,2487792578,93.78%-5.42%-0.45%,10.2%-8.8%-5.2%-5.2%-4.5%
2004-11-13,2172459932,91.27%-7.90%-0.64%,19.3%-8.6%-7.1%-6.7%-5.3%
2004-11-14,1854503208,91.00%-8.06%-0.78%,18.1%-11.6%-8.6%-5.8%-3.5%
2004-11-15,2430421215,93.06%-6.20%-0.55%,12.3%-8.4%-7.6%-5.8%-5.7%
2004-11-16,2624510359,90.74%-8.55%-0.53%,18.1%-7.6%-6.9%-3.4%-3.4%
2004-11-17,2460790541,92.46%-6.57%-0.70%,17.4%-9.2%-8.4%-7.3%-2.7%
2004-11-18,2866963558,92.47%-6.74%-0.47%,14.1%-5.7%-4.9%-4.3%-4.3%
2004-11-19,2209892232,92.76%-6.56%-0.52%,9.2%-6.7%-3.1%-3.1%-3.0%
2004-11-20,2474260423,92.73%-5.09%-0.53%,12.7%-11.2%-8.0%-7.2%-4.1%
2004-11-21,2350634149,91.03%-8.27%-0.59%,16.2%-12.8%-7.7%-5.3%-5.3%
2004-11-22,2665375473,90.22%-7.96%-0.58%,14.2%-6.3%-4.7%-4.5%-3.4%
2004-11-23,2648210077,90.51%-7.74%-0.44%,13.3%-5.1%-3.7%-3.6%-3.6%
2004-11-24,2738383092,90.95%-6.99%-0.50%,16.5%-4.3%-3.5%-3.4%-2.9%
2004-11-25,2886684992,90.63%-7.40%-0.42%,13.3%-6.5%-4.3%-3.7%-3.5%
2004-11-26,2756308902,92.47%-5.68%-0.45%,14.5%-7.3%-3.4%-3.4%-3.3%
2004-11-27,2371409564,92.75%-5.71%-0.57%,17.3%-7.6%-7.5%-4.8%-4.5%
2004-11-28,2125269855,88.12%-9.15%-1.83%,25.0%-5.9%-4.4%-4.4%-3.7%
2004-11-29,2868554837,90.52%-6.96%-1.29%,19.3%-3.7%-3.6%-3.2%-2.9%
2004-11-30,2814183148,91.08%-6.13%-1.16%,15.7%-3.4%-3.1%-3.0%-2.8%
2004-12-01,2686407910,89.94%-7.61%-0.75%,15.0%-6.5%-5.4%-4.8%-4.8%
2004-12-02,2872010615,92.22%-5.80%-0.60%,13.1%-5.8%-5.3%-5.3%-2.9%
2004-12-03,3048976780,92.46%-5.65%-0.86%,13.2%-7.2%-6.2%-4.7%-4.1%
2004-12-04,2717769482,93.69%-4.64%-0.52%,19.3%-11.8%-8.1%-5.2%-4.2%
2004-12-05,2210736325,93.45%-5.71%-0.76%,31.8%-24.9%-17.1%-10.0%-3.5%
2004-12-06,2885464265,91.72%-5.57%-0.59%,13.7%-11.1%-5.6%-3.6%-3.0%
2004-12-07,2806968487,91.08%-6.86%-0.60%,14.2%-6.3%-4.4%-4.4%-3.3%
2004-12-08,2808750671,92.25%-5.47%-0.67%,10.0%-6.6%-6.3%-3.4%-3.4%
2004-12-09,3068353649,91.63%-6.54%-0.48%,14.3%-5.0%-4.9%-4.8%-3.3%
2004-12-10,2882400140,92.79%-5.33%-0.61%,13.2%-6.3%-5.4%-4.1%-4.1%
2004-12-11,2813357954,94.79%-3.25%-0.53%,11.2%-10.3%-5.9%-5.1%-4.5%
2004-12-12,2520444611,96.42%-2.71%-0.53%,16.4%-14.8%-6.6%-6.3%-6.1%
2004-12-13,3097438192,78.27%-19.97%-0.45%,14.3%-14.3%-8.1%-3.7%-3.2%
2004-12-14,2598726341,92.05%-5.53%-0.70%,12.3%-9.0%-6.2%-3.8%-2.9%
2004-12-15,2981224585,90.24%-7.85%-0.66%,11.9%-5.1%-4.6%-3.8%-3.5%
2004-12-16,2931528541,91.26%-6.74%-0.59%,14.4%-4.8%-4.4%-4.1%-3.3%
2004-12-17,2490802954,91.64%-6.28%-0.86%,8.7%-8.0%-5.0%-4.0%-3.8%
2004-12-18,2369386319,91.43%-5.91%-1.37%,15.3%-7.9%-7.6%-5.6%-5.5%
2004-12-19,1709107054,88.43%-10.33%-0.96%,13.0%-10.1%-8.3%-5.4%-4.1%
2004-12-20,2850236909,91.23%-6.78%-0.83%,16.7%-5.7%-5.1%-4.4%-3.6%
2004-12-21,2997850163,93.33%-4.78%-0.63%,10.1%-9.2%-5.8%-4.0%-3.9%
2004-12-22,2885906088,92.69%-5.46%-0.55%,12.8%-6.8%-5.9%-3.3%-3.2%
2004-12-23,2232632910,90.69%-6.83%-0.55%,22.7%-9.9%-5.1%-2.9%-2.6%
2004-12-24,2427113487,92.06%-6.51%-0.57%,11.5%-9.7%-9.7%-4.9%-4.6%
2004-12-25,2227090329,90.57%-7.78%-0.72%,20.8%-5.6%-5.3%-5.1%-5.1%
2004-12-26,1862469048,90.27%-8.31%-0.87%,27.4%-6.4%-4.3%-3.3%-2.1%
2004-12-27,2811237372,45.88%-53.22%-0.54%,48.3%-48.3%-7.1%-6.9%-6.8%
2004-12-28,1988177966,92.42%-6.90%-0.52%,18.7%-13.3%-6.0%-5.9%-5.3%
2004-12-29,2424633579,92.10%-5.82%-0.57%,23.4%-11.7%-11.3%-7.8%-4.4%
2004-12-30,1855879222,90.39%-7.10%-0.59%,33.3%-7.9%-6.4%-5.1%-3.7%
2004-12-31,1573893547,90.05%-8.55%-0.72%,29.5%-15.1%-10.2%-5.2%-4.1%
2005-01-01,1562599468,90.75%-7.61%-0.57%,29.7%-13.2%-9.1%-7.8%-4.9%
2005-01-02,1500506301,91.12%-7.79%-0.46%,43.4%-8.3%-3.9%-3.2%-2.9%
2005-01-03,2025860288,91.87%-6.01%-0.56%,29.6%-9.5%-4.9%-3.6%-3.3%
2005-01-04,2166311174,90.48%-7.11%-0.41%,25.3%-6.1%-5.6%-4.9%
2005-01-04,2166311174,90.48%-7.11%-0.41%,25.3%-6.1%-5.6%-4.9%-4.5%
2005-01-04,2166311174,90.48%-7.11%-0.41%,25.3%-6.1%-5.6%-4.9%-4.5%
2005-01-05,2188812412,92.16%-5.44%-0.37%,21.1%-8.9%-6.7%-6.3%-5.8%
2005-01-06,2972491720,91.78%-6.32%-0.26%,12.6%-10.7%-10.7%-5.5%-5.5%
2005-01-07,2813796192,92.63%-5.88%-0.29%,18.5%-8.6%-8.5%-3.2%-2.8%
2005-01-08,2551171464,90.11%-7.28%-0.33%,20.8%-6.6%-6.3%-6.2%-4.6%
2005-01-09,1437995443,87.19%-11.78%-0.53%,36.3%-6.2%-4.3%-3.2%-3.2%
2005-01-10,2203978781,88.61%-8.62%-0.55%,29.4%-7.2%-5.9%-5.1%-4.1%
2005-01-11,2789929151,93.08%-4.88%-0.30%,15.3%-4.5%-4.2%-3.7%-3.3%
2005-01-12,3181620783,91.54%-6.80%-0.35%,18.0%-4.7%-4.3%-4.1%-4.0%
2005-01-13,3071810788,91.47%-6.40%-0.44%,15.9%-4.9%-4.2%-3.5%-2.9%
2005-01-14,3079317291,92.48%-6.07%-0.45%,16.8%-5.8%-5.5%-5.5%-4.8%
2005-01-15,2267582485,90.84%-6.55%-0.50%,23.8%-5.5%-5.5%-5.4%-3.4%
2005-01-16,1514344418,88.40%-9.73%-0.71%,31.9%-7.7%-4.5%-4.3%-3.4%
2005-01-17,2985381807,92.03%-6.24%-0.30%,15.3%-4.5%-4.0%-3.9%-2.9%
2005-01-18,2850376681,93.88%-4.84%-0.33%,12.9%-9.0%-7.6%-6.4%-4.2%
2005-01-19,3333083586,69.66%-28.87%-0.40%,25.5%-5.9%-5.4%-4.2%-4.1%
2005-01-20,3074007378,85.73%-12.56%-0.49%,9.8%-9.5%-3.9%-3.9%-3.8%
2005-01-21,2645091778,92.51%-6.68%-0.35%,12.7%-4.0%-4.0%-4.0%-3.7%
2005-01-22,2013923670,91.55%-6.97%-0.41%,22.6%-13.3%-13.3%-4.9%-4.0%
2005-01-23,1869410417,90.02%-9.12%-0.44%,28.0%-12.7%-12.7%-5.1%-4.6%
2005-01-24,2773452101,90.40%-8.04%-0.36%,11.7%-5.9%-4.9%-4.8%-3.2%
2005-01-25,2793864405,92.08%-6.91%-0.29%,14.5%-8.1%-7.7%-3.7%-3.3%
2005-01-26,2696794264,88.98%-9.41%-0.29%,13.8%-5.7%-5.4%-3.8%-3.7%
2005-01-27,2884717063,89.10%-8.89%-0.29%,8.5%-7.8%-4.1%-4.0%-3.8%
2005-01-28,2783630523,90.37%-8.43%-0.32%,7.7%-7.6%-7.6%-6.8%-5.9%
2005-01-29,2463367741,89.75%-8.91%-0.37%,16.7%-10.0%-6.5%-5.6%-4.3%
2005-01-30,2131167338,92.21%-6.51%-0.49%,19.8%-14.6%-13.4%-11.3%-4.4%
2005-01-31,3104774128,92.33%-5.80%-0.37%,11.9%-8.5%-5.6%-4.7%-4.6%
2005-02-01,2843225855,90.27%-7.89%-0.42%,10.9%-8.3%-7.8%-6.9%-5.4%
2005-02-02,2896627833,86.89%-11.04%-0.54%,8.6%-8.6%-7.0%-6.8%-6.5%
2005-02-03,2598204664,87.07%-10.42%-0.59%,11.8%-7.3%-7.3%-6.0%-4.3%
2005-02-04,2283074045,84.21%-13.62%-0.73%,11.6%-7.1%-6.9%-6.3%-4.2%
2005-02-05,2068023299,86.27%-11.04%-0.66%,20.1%-14.8%-5.3%-5.1%-4.7%
2005-02-06,1950519963,88.79%-9.67%-0.48%,23.2%-15.3%-15.3%-9.4%-3.6%
2005-02-07,2575423322,89.26%-8.85%-0.36%,9.9%-7.4%-6.2%-5.8%-5.8%
2005-02-08,2362442579,88.62%-9.03%-0.33%,14.6%-8.7%-7.4%-7.4%-6.9%
2005-02-09,2550787365,91.54%-7.62%-0.27%,10.4%-8.7%-7.8%-7.4%-5.9%
2005-02-10,2284543938,88.38%-10.51%-0.45%,16.0%-10.4%-6.9%-6.4%-5.9%
2005-02-11,2066340931,90.03%-9.26%-0.43%,13.2%-11.9%-11.1%-10.1%-6.3%
2005-02-12,2102017093,86.53%-10.80%-0.52%,14.7%-14.7%-12.5%-9.2%-5.1%
2005-02-13,2275955336,87.10%-11.70%-0.36%,23.1%-21.8%-11.3%-9.3%-8.6%
2005-02-14,2620857478,89.77%-8.40%-0.37%,12.8%-10.0%-8.9%-8.3%-4.9%
2005-02-15,2673407046,91.54%-6.95%-0.39%,15.0%-14.5%-8.6%-7.4%-4.4%
2005-02-16,2473147443,90.03%-7.72%-0.48%,11.7%-6.4%-6.0%-5.6%-4.4%
2005-02-17,2541287292,86.55%-11.43%-0.47%,12.2%-11.1%-5.6%-5.2%-5.1%
2005-02-18,2424918118,90.32%-7.53%-0.58%,11.8%-8.5%-5.2%-5.2%-4.1%
2005-02-19,1846306892,87.00%-12.21%-0.68%,22.6%-12.1%-5.6%-4.6%-3.0%
2005-02-20,2235194689,81.49%-17.12%-0.52%,14.6%-10.8%-10.2%-10.2%-4.2%
2005-02-21,2789348681,88.94%-10.00%-0.57%,11.8%-10.4%-7.0%-6.6%-5.4%
2005-02-22,2501364446,84.00%-12.91%-0.60%,9.7%-9.6%-6.6%-6.5%-5.0%
2005-02-23,2986440988,86.87%-10.70%-0.90%,12.4%-6.9%-6.6%-6.3%-4.9%
2005-02-24,2753997341,86.01%-10.29%-0.82%,14.0%-8.2%-5.8%-5.8%-5.7%
2005-02-25,2396166119,89.66%-9.21%-1.01%,19.2%-18.7%-18.7%-4.1%-4.1%
2005-02-26,1885728050,86.36%-10.38%-0.70%,18.9%-10.7%-6.8%-4.8%-4.3%
2005-02-27,1841554975,90.42%-7.84%-0.69%,20.7%-16.4%-7.6%-7.3%-4.9%
2005-02-28,2654520967,88.49%-10.06%-0.40%,13.8%-13.5%-12.7%-10.6%-5.3%
2005-03-01,2351001582,88.87%-8.74%-0.68%,15.7%-14.9%-4.8%-4.1%-4.1%
2005-03-02,2644631591,88.03%-10.06%-0.47%,13.1%-11.7%-7.5%-6.1%-4.1%
2005-03-03,2336243883,87.01%-9.66%-0.89%,15.9%-13.2%-7.3%-6.6%-5.9%
2005-03-04,2291384630,89.21%-10.10%-0.57%,14.2%-11.8%-11.3%-9.4%-9.4%
2005-03-05,2275673837,92.40%-6.97%-0.53%,15.2%-11.3%-8.4%-6.3%-5.4%
2005-03-06,2061905180,88.26%-10.75%-0.73%,18.1%-13.4%-7.6%-7.2%-5.5%
2005-03-07,2468161627,89.49%-9.55%-0.65%,15.3%-9.1%-5.5%-5.2%-4.2%
2005-03-08,2530428226,91.98%-7.31%-0.39%,11.3%-9.6%-7.9%-6.0%-6.0%
2005-03-09,2320577005,90.58%-7.85%-0.46%,12.7%-12.0%-7.0%-5.0%-4.8%
2005-03-10,2012171449,85.72%-10.87%-0.55%,12.9%-9.4%-9.0%-6.4%-4.5%
2005-03-11,2534708487,87.72%-11.05%-0.58%,11.0%-9.1%-7.7%-5.8%-5.6%
2005-03-12,2128286515,89.53%-7.79%-0.54%,11.3%-5.3%-5.1%-4.8%-4.7%
2005-03-13,1990741415,88.04%-10.13%-0.88%,15.3%-13.6%-10.0%-7.9%-6.0%
2005-03-14,2473491629,85.21%-12.29%-0.38%,17.0%-9.7%-7.5%-4.7%-3.4%
2005-03-15,2476673938,87.67%-9.86%-0.45%,14.6%-8.7%-4.9%-4.7%-4.6%
2005-03-16,2638549006,89.56%-7.83%-0.39%,13.8%-9.5%-4.7%-4.7%-4.7%
2005-03-17,2114167429,86.83%-10.37%-0.59%,16.0%-11.7%-7.9%-6.2%-5.8%
2005-03-18,2431556778,88.19%-9.73%-0.43%,14.5%-12.9%-8.8%-5.2%-5.2%
2005-03-19,2295037489,90.44%-7.31%-0.52%,22.9%-11.5%-9.7%-5.3%-4.7%
2005-03-20,1758334298,89.47%-8.71%-0.69%,23.7%-20.1%-10.2%-10.0%-6.7%
2005-03-21,2399831175,86.08%-11.07%-0.73%,21.9%-9.0%-8.4%-5.0%-4.9%
2005-03-22,2642656582,89.29%-8.59%-0.45%,12.1%-6.5%-6.5%-6.3%-6.0%
2005-03-23,2564614086,90.91%-6.99%-0.54%,15.6%-9.4%-6.3%-5.6%-5.3%
2005-03-24,2423979459,86.67%-11.12%-0.42%,15.1%-7.9%-7.9%-7.0%-7.0%
2005-03-25,2343155591,85.47%-13.22%-0.40%,21.5%-11.4%-8.0%-7.1%-5.6%
2005-03-26,1864231484,88.92%-8.30%-0.62%,31.8%-8.1%-5.4%-4.6%-4.5%
2005-03-27,2054417881,89.23%-9.24%-0.58%,17.8%-12.0%-12.0%-8.6%-7.1%
2005-03-28,1986969571,86.86%-10.36%-1.00%,12.3%-12.3%-9.2%-6.0%-5.4%
2005-03-29,2616910124,89.40%-6.51%-0.49%,20.4%-12.9%-7.6%-7.0%-5.8%
2005-03-30,2668221361,88.51%-9.54%-0.45%,10.2%-9.8%-9.8%-7.0%-5.5%
2005-03-31,2551456613,89.86%-7.76%-0.57%,13.5%-11.2%-6.0%-6.0%-5.9%
2005-04-01,2136293193,86.97%-10.76%-0.61%,19.6%-6.0%-5.2%-4.9%-3.8%
2005-04-02,1831618799,86.03%-11.14%-0.66%,23.5%-4.5%-4.4%-3.7%-3.6%
2005-04-03,1599553534,87.88%-10.03%-0.77%,28.3%-4.3%-3.6%-3.5%-3.4%
2005-04-04,2457760721,86.53%-11.13%-0.41%,14.8%-6.6%-6.1%-5.3%-5.1%
2005-04-05,2244858817,88.29%-8.37%-0.62%,12.6%-12.3%-5.6%-4.7%-4.4%
2005-04-06,2528785833,85.09%-12.08%-0.50%,12.2%-10.5%-5.7%-5.6%-5.2%
2005-04-07,2761892428,88.50%-9.41%-0.42%,14.1%-6.6%-6.6%-5.5%-4.8%
2005-04-08,2353476165,88.78%-9.67%-0.53%,15.0%-5.1%-4.2%-4.2%-4.0%
2005-04-09,2136946702,91.17%-6.13%-0.49%,19.5%-10.3%-6.3%-6.3%-5.2%
2005-04-10,1464813477,85.95%-11.79%-0.84%,26.1%-15.5%-8.2%-7.1%-3.6%
2005-04-11,2647619605,88.40%-9.41%-0.47%,12.2%-11.1%-6.7%-4.5%-4.4%
2005-04-12,2699633050,91.15%-6.71%-0.44%,14.8%-11.1%-7.6%-3.9%-3.5%
2005-04-13,2585505221,86.84%-11.06%-0.43%,10.9%-9.1%-7.1%-5.2%-5.1%
2005-04-14,2471722109,86.06%-11.52%-0.42%,14.3%-11.7%-4.6%-4.6%-4.5%
2005-04-15,2616552439,86.01%-12.16%-0.46%,15.9%-8.5%-5.1%-4.4%-4.2%
2005-04-16,2172154034,88.32%-9.44%-0.44%,17.4%-15.1%-6.9%-5.5%-4.7%
2005-04-17,2015787395,87.05%-11.06%-0.49%,16.2%-13.8%-12.0%-8.6%-7.9%
2005-04-18,2787228429,88.11%-9.58%-0.48%,11.0%-8.6%-6.6%-4.9%-4.6%
2005-04-19,2951510527,91.87%-6.69%-0.39%,10.3%-8.9%-7.8%-6.8%-5.1%
2005-04-20,2900167027,87.86%-9.73%-0.39%,11.6%-10.6%-7.1%-4.9%-4.5%
2005-04-21,2933249788,87.92%-10.21%-0.33%,11.4%-9.1%-7.9%-4.5%-4.4%
2005-04-22,2740135933,90.20%-9.28%-0.39%,13.4%-9.5%-8.7%-4.8%-3.7%
2005-04-23,2293349031,88.77%-10.52%-0.62%,14.1%-12.9%-10.2%-3.9%-3.8%
2005-04-24,1863189620,85.27%-14.05%-0.61%,21.1%-14.1%-11.9%-5.2%-3.4%
2005-04-25,2546559903,90.75%-8.64%-0.45%,10.7%-7.7%-7.0%-6.1%-5.5%
2005-04-26,2996305693,90.59%-7.54%-0.40%,9.5%-8.5%-8.2%-6.8%-6.4%
2005-04-27,2803645609,87.97%-7.48%-0.47%,8.8%-8.1%-7.7%-4.7%-3.8%
2005-04-28,3122508689,86.18%-11.04%-0.35%,10.5%-7.5%-5.7%-5.2%-5.1%
2005-04-29,2241491249,85.93%-12.19%-0.44%,9.9%-8.6%-7.3%-6.8%-5.9%
2005-04-30,2152429728,88.49%-8.81%-0.52%,13.9%-10.5%-10.3%-5.0%-4.6%
2005-05-01,1913929751,84.44%-12.77%-0.55%,17.8%-11.9%-7.7%-6.4%-5.2%
2005-05-02,2469852965,86.38%-10.91%-0.45%,10.5%-9.2%-7.7%-5.5%-5.0%
2005-05-03,2957289452,84.96%-13.09%-0.33%,10.9%-10.5%-10.5%-8.3%-6.7%
2005-05-04,2196722776,87.00%-10.23%-0.49%,13.3%-11.4%-8.4%-6.1%-5.4%
2005-05-05,2356841691,89.25%-9.16%-0.40%,18.6%-14.3%-7.9%-5.8%-4.5%
2005-05-06,2660521674,87.99%-8.55%-0.36%,14.6%-9.5%-4.9%-4.1%-3.8%
2005-05-07,2215775571,81.14%-17.09%-0.47%,16.3%-12.6%-8.5%-4.5%-4.1%
2005-05-08,2180589695,89.63%-8.95%-0.40%,17.5%-16.8%-7.5%-7.0%-7.0%
2005-05-09,2421618907,90.67%-7.23%-0.37%,12.1%-10.0%-5.4%-5.4%-4.8%
2005-05-10,2917698696,89.87%-8.39%-0.40%,13.2%-9.3%-7.6%-7.3%-4.0%
2005-05-11,2822879634,90.77%-7.75%-0.40%,14.0%-12.6%-8.7%-8.7%-6.7%
2005-05-12,2879403797,90.78%-6.92%-0.35%,15.7%-8.9%-5.9%-3.8%-3.4%
2005-05-13,2522747081,80.08%-18.13%-0.34%,14.2%-9.7%-9.7%-9.3%-8.4%
2005-05-14,2198541369,90.50%-7.39%-0.35%,15.1%-14.8%-12.1%-7.3%-4.3%
2005-05-15,1654250721,88.52%-10.41%-0.54%,15.4%-14.3%-8.9%-7.4%-4.6%
2005-05-16,2942962146,90.25%-7.07%-0.58%,13.8%-8.3%-5.8%-4.6%-4.1%
2005-05-17,2924244455,89.37%-7.63%-0.50%,18.3%-11.2%-9.5%-5.2%-4.2%
2005-05-18,2747118944,90.74%-6.77%-0.39%,16.2%-12.0%-8.5%-8.5%-3.9%
2005-05-19,3165283769,91.00%-6.81%-0.25%,13.2%-8.2%-8.2%-7.3%-7.3%
2005-05-20,2894264142,90.15%-7.67%-0.28%,13.7%-10.8%-9.8%-9.4%-6.5%
2005-05-21,2715285891,91.00%-6.75%-0.30%,17.3%-14.0%-11.5%-9.5%-7.9%
2005-05-22,2643610126,93.02%-5.91%-0.27%,22.8%-20.1%-11.2%-9.0%-8.9%
2005-05-23,3015520193,90.07%-7.60%-0.32%,13.8%-12.0%-9.8%-6.9%-6.2%
2005-05-24,3038385222,91.79%-6.31%-0.28%,15.8%-11.7%-11.6%-11.6%-9.1%
2005-05-25,3104853119,91.75%-6.28%-0.27%,16.6%-13.9%-10.4%-8.3%-4.5%
2005-05-26,2629753954,87.81%-8.97%-0.33%,19.1%-7.3%-7.0%-4.6%-3.5%
2005-05-27,3232891964,81.84%-16.06%-0.29%,13.2%-11.0%-8.6%-6.7%-6.7%
2005-05-28,2492059322,81.10%-16.69%-0.28%,11.8%-10.2%-9.9%-9.5%-9.5%
2005-05-29,2485820536,92.36%-6.56%-0.34%,20.8%-9.9%-9.7%-9.7%-9.2%
2005-05-30,2665753192,87.71%-8.76%-0.44%,14.9%-11.3%-6.7%-5.3%-5.1%
2005-05-31,2890697617,90.51%-6.46%-0.31%,10.8%-8.7%-7.6%-6.5%-5.1%
2005-06-01,2921405412,89.55%-8.45%-0.35%,9.8%-9.5%-8.4%-6.6%-5.3%
2005-06-02,2772011158,89.36%-7.60%-0.30%,10.6%-8.5%-6.9%-4.6%-4.3%
2005-06-03,2749989275,88.71%-8.16%-0.55%,13.8%-10.8%-10.8%-8.7%-4.0%
2005-06-04,2240205684,90.56%-8.58%-0.39%,15.7%-13.3%-9.3%-5.1%-4.6%
2005-06-05,2240510385,87.13%-11.81%-0.43%,18.6%-10.4%-5.3%-5.1%-4.1%
2005-06-06,2933923421,87.24%-10.23%-0.37%,9.9%-6.9%-6.6%-4.3%-4.1%
2005-06-07,2944522378,88.19%-8.13%-0.34%,7.3%-6.4%-5.8%-5.2%-5.1%
2005-06-08,2950194370,88.46%-7.82%-0.43%,12.4%-10.8%-6.5%-4.5%-4.3%
2005-06-09,2903870661,86.34%-10.94%-0.62%,9.8%-7.2%-5.3%-4.5%-4.4%
2005-06-10,3112348308,84.35%-12.12%-0.48%,8.4%-8.0%-7.0%-4.9%-4.8%
2005-06-11,2681007796,83.80%-14.42%-0.33%,19.0%-17.8%-11.3%-7.5%-6.1%
2005-06-12,2347017496,91.37%-6.98%-0.38%,17.1%-15.2%-10.5%-10.3%-8.5%
2005-06-13,3089606365,88.85%-8.17%-0.27%,11.2%-8.8%-8.1%-7.3%-5.8%
2005-06-14,3285641108,87.18%-11.03%-0.26%,11.5%-9.4%-8.5%-6.9%-4.9%
2005-06-15,3230664098,88.32%-9.98%-0.26%,10.9%-9.5%-8.7%-6.5%-5.8%
2005-06-16,2914544901,87.45%-10.27%-0.43%,13.1%-13.1%-10.0%-7.1%-5.5%
2005-06-17,2984833870,85.38%-11.28%-0.33%,10.4%-7.1%-5.6%-5.0%-4.7%
2005-06-18,2668273422,89.24%-7.87%-0.30%,14.9%-13.5%-5.7%-5.5%-4.4%
2005-06-19,2390670460,87.11%-11.39%-0.30%,23.3%-11.3%-11.3%-7.5%-6.2%
